Ciphertext,Ciphertext Length,Entropy,Hex Ratio,Base64 Ratio,Repetition Rate,Alphabetic Ratio,Numeric Ratio,Algorithm
727e13beaaa1da6e581e7a74cefaa526b38e46d8eb44962a4b6a1b778d89a617,64,3.656556847436231,1.0,1.0,0.07936507936507936,0.421875,0.578125,SHA-256
SbXbhTrsAusrsxOjmhhs96GSwIqCFR0QI6UxHmcgs7w=,44,4.723874164623653,0.25,1.0,0.023255813953488372,0.8636363636363636,0.11363636363636363,ChaCha20
pdmUNPPW0rPcI+f8F+bXXHaiI6MlGWDaXlb8DHhdlZLuI5bI+u/OQg==,56,4.954239966507296,0.30357142857142855,1.0,0.05454545454545454,0.8035714285714286,0.08928571428571429,DES
pYaPv+dl6MeGCYttuC3ZqozRuFq6ah8bs1iHzQzmTJk=,44,5.033184175406308,0.29545454545454547,1.0,0.023255813953488372,0.8409090909090909,0.11363636363636363,RC4
trClDDvjkiRkd4c5r9O7FjH/HFGXMC81Ukj1jzZdAufbSAdH1lwR7w==,56,4.967720100474502,0.4107142857142857,1.0,0.03636363636363636,0.7857142857142857,0.16071428571428573,DES
ux3nH+w9bt1Az9dF+zwgyvxNUVFtWAEs+0pMAsXwyEc=,44,4.7715983798534225,0.3409090909090909,1.0,0.0,0.7954545454545454,0.11363636363636363,RC4
d8j9XsqSArx8hKKVeANAW2oVU5LnrgzFCSvHNRJzqw0=,44,4.987729629951762,0.29545454545454547,1.0,0.023255813953488372,0.8409090909090909,0.13636363636363635,RC4
f377bc7e32c0b77578b91fcb84fbac982810557e34148e8933f7188766b791e7,64,3.6829284568353473,1.0,1.0,0.09523809523809523,0.296875,0.703125,SHA-256
8xzxsde7OMBnXGGdM8HzZAkQb/Qc/0vUGCmRIAXqsvX432L+RD72rQ==,56,5.088343091584564,0.3392857142857143,1.0,0.03636363636363636,0.75,0.16071428571428573,DES
OQo7JG/PtijPw5ifqVeIfiONXl/AaVFR36djOC5ZidbBoP33C7X86EX7GKEUk7OF,64,5.027114648336088,0.421875,1.0,0.015873015873015872,0.78125,0.1875,AES
ff1c956d3bb4812756caaf86f39c73d62f4dc8da9e61743f8e6449624aad2119,64,3.814617439641128,1.0,1.0,0.09523809523809523,0.375,0.625,SHA-256
38c09f31ce9b61f10acec6e34c56db8ce9a9380de73aad5e5507416208bcbfa8,64,3.888912556862432,1.0,1.0,0.031746031746031744,0.4375,0.5625,SHA-256
agTN4FI+awNASDYT3RIN6FB9fIc0ZiK6UpnaTQePp4qdKFL46Tz40w==,56,4.918525680793011,0.42857142857142855,1.0,0.01818181818181818,0.75,0.19642857142857142,Blowfish
Bs4B0kAA5hzDoMA7EVefl2Y2X9LTpWUHUhi4Yb9/GA2EFESCUqSZBrMOamA+LZlxW7hOh4Xng4slguBsxDY2vkeWpDiybRZB6y01N3pQr0n0oqSHShhmvESMOr4ckuHf+7qGrKapm13MQqPlxFCce6dHilzq5jczQpl9RoYS/7BHZwd9I16Ud0nQlDbUZ49eo9w7UtvIswVxMf8rLu2wqvxJ9PPnI/YLBmd3SiUf3CtQJyhhylVd1YQWtL1Q9S8eVAyYmb4MIL//bNXqrHtQhPCYL/y3pjPSYFEukx/41IWebAtwfRXt7XeGOoKOs8MSPBTwQMR60HklGqiUje15OQ==,344,5.903137499145705,0.33430232558139533,1.0,0.01749271137026239,0.8081395348837209,0.15988372093023256,RSA
AhNYZOuu4QL4MHQJ2ReN9VgkwI6MxlS4l0Qxe0KfeNE=,44,4.79989639116789,0.3181818181818182,1.0,0.023255813953488372,0.7954545454545454,0.18181818181818182,RC4
mgNt8bUhtx/NucS/TOl8Uz8OcP+IkBvRAr3UOv7EFKIcj35hNFIYoKj/BsqtHSeyocxXRDsNI5r872xncnxzgTVGIQNIKzL18TUebrz5Q/p8TK+2hHen2C/rvhhDxyotHJahr+mGuLD1bZIPWW2irjqIZG7t2A5Rtxcds9b+Bw0jKzB1Jrbb4OMD/pOhWIdsOpkjC0mqRxJZ+KPqb+nUu4iTiROs56VlodPvFyS9cgRU62b99eRxoeN7I8XWrYNNIzCM+INoX1epBYuDmDpy83PP9j+xvqEdLUtRvxsyyG8WT9ztQBr1efI8/qLVhKe6TuO83LzaQbuiyJVF/TqDfw==,344,5.854895846901182,0.3023255813953488,1.0,0.023323615160349854,0.8081395348837209,0.13953488372093023,RSA
mqbPhDz/UwsFlf7owuHZZ15l04brLo3mT6wjJ0U7DnE=,44,4.942275084497216,0.36363636363636365,1.0,0.023255813953488372,0.75,0.20454545454545456,ChaCha20
ZxiQ13BV3nopskgnhFgskde44HaDlhE3LCUKZYVikZvubk83ZnfuFA==,56,4.972446216661831,0.35714285714285715,1.0,0.03636363636363636,0.8214285714285714,0.14285714285714285,Blowfish
1mjnn1xYAcrPSFcToLi0i7ur8nm2AVIZUC3UKzBC9uI=,44,4.896820539042672,0.36363636363636365,1.0,0.023255813953488372,0.7954545454545454,0.18181818181818182,RC4
88b480a4d0000b3a541dc7a21344a306d5f362fa613b61bb63ad62b0e2c2e55d,64,3.761337603168986,1.0,1.0,0.1111111111111111,0.359375,0.640625,SHA-256
8BPWV1Yjk0sabC5k/y1CDMKcMM+N2Edb4rHCWlfyhd3pQx4BXNPkKw==,56,5.159771663013135,0.4107142857142857,1.0,0.03636363636363636,0.7678571428571429,0.16071428571428573,3DES
bada8337e66c8c02747f0399f91770b496b4477efff7a1dd446b66aa61af94a9,64,3.703225728429415,1.0,1.0,0.19047619047619047,0.375,0.625,SHA-256
BhBCJbWQXD7ZYVYReuqoOMZHKXn7vnsP99jpInJWn15ScStKd8ybLZtdBUfOYpkf,64,5.245864648336087,0.3125,1.0,0.015873015873015872,0.890625,0.109375,AES
Bk75CbzMMrsXjxnNInMxVgFPWdok98lJffLvjrd0ubB8wMCq1x051g==,56,5.0438747880904025,0.375,1.0,0.05454545454545454,0.7857142857142857,0.17857142857142858,Blowfish
uVZAwRxwaWOYGtryakzw9G8fepnNNnJovBfgmYOP1So23MERMlMJCQ==,56,5.244680368408911,0.25,1.0,0.03636363636363636,0.875,0.08928571428571429,3DES
dmHPHpIbhny2TuzdBlaYAneH990EV9TTyCmhGPO8g9c=,44,4.788754913993502,0.38636363636363635,1.0,0.046511627906976744,0.8181818181818182,0.1590909090909091,RC4
qqq7ETGkeR9bJGy9Fk26yZyXnnKuuU5qiWgRuoLOBTE=,44,4.743300368538957,0.2727272727272727,1.0,0.09302325581395349,0.8409090909090909,0.13636363636363635,ChaCha20
kDgLzNsHxVBA/jsFR1yi7M2lQANh30hygyprcri8t38KmJ64SYIozNp4VW5U9UAw,64,5.402114648336088,0.3125,1.0,0.0,0.78125,0.203125,AES
oAYWmkHRxNFo2gwACGz2tOCTI6wDXmsDOC+EL1B6BuIdIUjx1ETrivdV2Tq8ORa0KhupgoNQdhenf9mNW1jUitjCNvkX1aQtnk2TzWJ6R+oQjok2pzu/bhoVLrLfHXMXn5eganQ4xZDf0XbYVl4OHgGTcwIpGGew+BmYkZXBPksrkjVUEcigvWLRaOHcPzFJTpRf5AEPTq7DVxc+EuzAHjt/dkObw2WpQOAkm9bsFLj7OLt/JqAKtUJgUBH1db76CywZ6Vr7ub9xhZwmoouwUPsf7wItKs8DkftRwpOr77GYF5sovpKod5Hozr9wAcN5QPEbrF5kqosf9MYoc+hTaQ==,344,5.856431085703953,0.311046511627907,1.0,0.011661807580174927,0.8546511627906976,0.11627906976744186,RSA
6dnLHU+JzNYwWFikyMTK4FiASQdKj/fyqXqZDqF9q+I=,44,4.942275084497217,0.25,1.0,0.0,0.8409090909090909,0.06818181818181818,RC4
OTYKLVYlif56rF47aTo2tllJ+rbrQ/aFPV+mtROYtKY=,44,4.635234743489787,0.25,1.0,0.023255813953488372,0.7954545454545454,0.11363636363636363,ChaCha20
OKWA4lBPMf9cekEC5r88/FXYU2AH3P0k5L6S7L5nS8k=,44,4.953416561671606,0.5,1.0,0.023255813953488372,0.6590909090909091,0.29545454545454547,RC4
njPQRQFBJA9z35coHMSHmMk6SbF4//E4BRxtVifWv1I=,44,5.0503407095463855,0.36363636363636365,1.0,0.023255813953488372,0.7727272727272727,0.1590909090909091,RC4
0BbGFOJFu6sfhpBKhmQNTyy+XJICWczTb6bewF2cUx8RLtLtizL0nbEBeUsuh/ekJttaSSgouXs1BE3dv0rFMR2lToWY3SGni7RAZhG1CALA/iwvJrNmQPyR5WqIyBtmQvlADnmlGJgKJe8PeFiobvPY7VSHo/sASp/NUn9HM8L31WeaytZlGTr9VLFLG3Hk4+FuTZcBnHoTiEtmRR1PmoI/Kz8Muz8t4B6ZDpm3Z0n9LiljLVUvR34lQpUKeT7SzTr/HoBDzQdkiNfSi+sFyXJ3DlCOF40x1t5SbtTToF/DgYf6wu7J3jfWzCXzVHeqrwiqYescr08OgPPH48RrLA==,344,5.8903668494706425,0.3168604651162791,1.0,0.02040816326530612,0.8313953488372093,0.13372093023255813,RSA
fnZkQF21Fy0UO1xkD7xvCJ/9gxLEmfpPH16rS9bAqR4++6moJcdhFPmUO3GT5vgW,64,5.359069531114783,0.390625,1.0,0.015873015873015872,0.75,0.203125,AES
ANSnLKx0NEC/+/7Qyka+J9jTDgpWXC6mxyHyNWYGE6tjqhefQynKM7H7+QjXZBC8,64,5.147979296672175,0.296875,1.0,0.0,0.796875,0.125,AES
Mfo6H+7Dx9VDc6eQe7n6hCBZ5fbf1yDDBAr8lYfP75i6XVenQwT53A==,56,4.909771663013134,0.5714285714285714,1.0,0.03636363636363636,0.6964285714285714,0.25,DES
EAf7eIXdgx/eVxcv6zee011qYmheRPC42GsqnrW1wtPiNPCxtleJKA==,56,5.09709710936444,0.39285714285714285,1.0,0.05454545454545454,0.8035714285714286,0.14285714285714285,3DES
+X9JZaEEpISRJ2h/WRfINj81bUeYiP92/0nVOwgfwsgUW9gDk02zpQ==,56,5.12405737729885,0.32142857142857145,1.0,0.03636363636363636,0.7321428571428571,0.17857142857142858,3DES
TL9dW3XbseXGlouQVn7DiPAvJT1yhp3aAltEUSgcmRA=,44,5.169547811769944,0.3409090909090909,1.0,0.0,0.8636363636363636,0.11363636363636363,RC4
v+swruVY520OEZEAjmkpR7nQBRUT0Kl79XWJee6dAWk=,44,5.095795255000932,0.36363636363636365,1.0,0.023255813953488372,0.7727272727272727,0.18181818181818182,RC4
b601ebea077259d8f5133cc4b5db5d0f35dc438a648a041c20f3bc4109aedd35,64,3.8885518133264285,1.0,1.0,0.06349206349206349,0.40625,0.59375,SHA-256
Vc9udr5TM9H/zuZ18YZ0EtPFNGabqTFtkpNc+sbYQG1P5FYw+aPzVQ==,56,4.94548594872742,0.3392857142857143,1.0,0.01818181818181818,0.7678571428571429,0.14285714285714285,Blowfish
vxoplCJQmf8dLKJeOEwvqGPlLYvM1AN7/XUf+YxgI7c=,44,5.0331841754063085,0.2727272727272727,1.0,0.0,0.8409090909090909,0.09090909090909091,ChaCha20
XabvROGj9uaNsRUh/E0zhyi2+NZaMshkB7MPX8T6YTg=,44,4.970573095811684,0.2727272727272727,1.0,0.0,0.7954545454545454,0.13636363636363635,ChaCha20
bfiKgL1c0KBoJ+YwdIlflOchEw3iaRwFBkpvYepYFkEzBORNXPTZynThTJ89QDtjcbHmqhNOx6Ds+hBHstQ1fALz2p/ewMLbKEC1WU+5nlvfOOQBR1U83d6trt3FtlVuUSPvS0nCwT99P7CLIzSIdhaSv/HI8w6tnHieY97sZtbbUbRTOi27AqOyLsFHAGmnp82jap0oeMFir0lOyh+kV2dpH4bytuWPA4VkyIqO6WR5mH6HXAHA9r88V36IEktmaalnwSYkZ1+h5/iA65RCyA6JZRtyePZF+ZhOsnDU0XOAaoJUazAolstWsEx1KA8Kl7fwRN9tgrHzX7TrJ/erUQ==,344,5.890336692195731,0.34011627906976744,1.0,0.01749271137026239,0.8168604651162791,0.14825581395348839,RSA
Rv2x7Y3VSdemcH8Pu5O7L/h/B2+QZ1IX/vkeyz9Xq3PWo/e/utdKZNfDseBaIxlBqHmc/FkZMdR+K0p4uU84Ex5j5HLiPFlKGFStIR6eFZibdttwr8Y/ZtoEgK4W7QOpfecExGj8LhwPK3/6/RJplXuOe9JePbAcNxYLKIsqDMVCwUKqBC/o1k3EmeQDOBn6veHRoIm5s/lZvRNjvzK6hC4jjOil5v5BdV7bo6J/FbYLMg414rvnbJAhKveSXb8wlAWw+wKd4sf/fYTRsCvDflVUHAERv35qMHlnl4NyQ418qIJTQoP1qSOvzIRTSIQi4X02W8o/3iF+FPVC3ymGeg==,344,5.878518147293148,0.34011627906976744,1.0,0.008746355685131196,0.7906976744186046,0.1511627906976744,RSA
03I1reT1p0jGq8QjESe7a+nXbJbY53fG/PgfDcrfkZE=,44,4.942275084497217,0.4772727272727273,1.0,0.0,0.7272727272727273,0.20454545454545456,RC4
m6NUzdJvX6t36mZAx6QNSdtunSo4sAYWgM2CljWgN8s=,44,4.80591144813358,0.29545454545454547,1.0,0.0,0.7954545454545454,0.18181818181818182,ChaCha20
84bca8750b63acae05de77ccbecc85e906a657c06ebf57887bb802cb0cedb5f6,64,3.5986274920460577,1.0,1.0,0.07936507936507936,0.484375,0.515625,SHA-256
F3AjvaaWwlFdeN45oIi7puArcNidEnUwKE9wR8hx27bvMetgOj4sSg==,56,5.222446216661832,0.4107142857142857,1.0,0.03636363636363636,0.8035714285714286,0.16071428571428573,3DES
4372bb664f0f136eaddcfe8c8ecc80131cebde1b5badae02e13cd16ffc9abe7d,64,3.792183985216441,1.0,1.0,0.07936507936507936,0.5625,0.4375,SHA-256
RcFbFbqouzr8W2dXxzOO1t16Ob52yb580OtRPx7OB9e5Wk7dErRvI5ZzDEM7wIFFf9Yy80hxRcPIjrYVKB05v4HtFmeAoIv4z8zg5AhMgaYdohzPOux++5ATLOAaXdA16CHD+jEh83R7dS6rEgmJ7cVmZ3MscIViBSooW9gS08A9s5Les5vSMJWnnoHrxQDQHibEODOQDBIGfYkxUaP80xgUpKKsAKmu2ztoKeAEogJ1AFmU6juzD4xFxDpgZc+gV4Mzuu+pgO+yeSkK9mvkSAPJEYKIsCbZBzyivDkyZd5Hhoj+1d2Uh87WCf7gzw6AhJnyO6SudpAKnLtaQCLG/A==,344,5.824652899845661,0.3808139534883721,1.0,0.023323615160349854,0.8081395348837209,0.16279069767441862,RSA
smw7phOCXmHoI+OJ9pC9iU2/+B+rNE9lou2AFtV9LsgDgR4SKDtnt1f/HM8S1LHF,64,5.214614648336088,0.328125,1.0,0.0,0.75,0.171875,AES
4EhXyRlgy8F35ogGE0nP+2NJNe1n0o1DpZJBDeZrB4sxgtedGkCOQg==,56,5.079589073804687,0.39285714285714285,1.0,0.01818181818181818,0.7678571428571429,0.17857142857142858,3DES
8PG/b/3UeCkLMYm2iHrPuPg69U968s/ERrkFnKjYXqX6/Po404rk2A==,56,4.981200234441707,0.3392857142857143,1.0,0.01818181818181818,0.6607142857142857,0.23214285714285715,Blowfish
X7flemGD82EkBSSfva18h6v3I+jaGNZucBT1eF5rD0IgD2Aeb4PvoQ==,56,5.195485948727422,0.5178571428571429,1.0,0.03636363636363636,0.7321428571428571,0.21428571428571427,Blowfish
3cb5ee7d928861b3a4513c90b49d859c70187835ba245625176511b8a8cf8d89,64,3.8330577666968453,1.0,1.0,0.047619047619047616,0.28125,0.71875,SHA-256
DSTtpqWV10nSMsazhrR2+MdtsvE+DtJLLls50iRkw3Q=,44,4.925118550357138,0.25,1.0,0.023255813953488372,0.7954545454545454,0.13636363636363635,ChaCha20
lYTYHh2gwbOC7MegIrgCngYK14DbCql2l8U7flCWFbA=,44,4.606936732175321,0.4318181818181818,1.0,0.0,0.8181818181818182,0.1590909090909091,ChaCha20
gFheb2urPRd5XLrAuAPFyqgWbH1TFtplgWNVKp1RQ3juMEsJsFrHsQ==,56,4.9677201004745015,0.2857142857142857,1.0,0.01818181818181818,0.875,0.08928571428571429,Blowfish
RFhaqR95hvPUSkFVjNKmvO/Orhk9z218qkiSx+kj0fHNBnzd+uBMRg==,56,5.066108939837483,0.25,1.0,0.01818181818181818,0.7857142857142857,0.125,Blowfish
5NUy8gEPbpjhX2yxNGZ6ht3YvPG7dmPBqveF4gx2iyA=,44,4.925118550357137,0.3409090909090909,1.0,0.0,0.7954545454545454,0.18181818181818182,RC4
9GpwmIXmpAcIqTVkF62tcTcpoA98HRbH2TpqY+fAEL/eyR22YZf6PA==,56,4.851823225551769,0.39285714285714285,1.0,0.03636363636363636,0.7678571428571429,0.16071428571428573,3DES
E1RmG6K5PzWFkb1U408XpTsXbFsflhkFvKUQqiFvXjJb4wCyJMuhwp7aBe+uXFdB,64,5.21305425036562,0.390625,1.0,0.0,0.84375,0.140625,AES
41285454537f6ac84dd26c9cb5cda4c1f2f8d9f3ffd74f36c0810f59f0160bfd,64,3.7558920477690365,1.0,1.0,0.031746031746031744,0.40625,0.59375,SHA-256
bOYS105aXIeY/JR5Y5Fphvx48e+YMRXj+M/GbTrhb+mHKggccwRMsg==,56,4.940759832540092,0.2857142857142857,1.0,0.05454545454545454,0.75,0.125,3DES
ry0fyLly7l+5B6XPY5cmQuXSO8mNpcFz8Cj6fVzBJAQ=,44,4.851365993588126,0.38636363636363635,1.0,0.0,0.7727272727272727,0.18181818181818182,ChaCha20
c67cad3411131c00caa0c4b25a768aeb69ce5e9cb5da8978266de30fb40d4c1e,64,3.87933164979857,1.0,1.0,0.07936507936507936,0.4375,0.5625,SHA-256
ayBa7Y43idJyhCtrsCRbsKkK09jh3u56VmUulg6OHGY=,44,5.0048861640918405,0.36363636363636365,1.0,0.0,0.7727272727272727,0.20454545454545456,RC4
bdPwAmcLJm8yR2iiQjw7sgUg+cLit9TJV05JI2USzW4=,44,4.925118550357138,0.29545454545454547,1.0,0.023255813953488372,0.7727272727272727,0.18181818181818182,RC4
rbaXZLAxVeTz1vw4mh9D6Ec+jD5/LGQ/kvdPlIhSh80FirpKgGYYuuhprHjT3N/k,64,5.413909765557392,0.28125,1.0,0.031746031746031744,0.8125,0.125,AES
iOEzo+CRWFfcBroR7cR+G4VnL3Ra6PcjsAbkh63BVaeGcc5ptKN7Ok3NnrYDDAY5,64,5.088054250365621,0.453125,1.0,0.031746031746031744,0.8125,0.15625,AES
vbCzHcNjrwgK3JW0HCF2OO+XphhHWpXL9RtdLSIglrWsL88vHaCryQ==,56,5.039148671903073,0.25,1.0,0.07272727272727272,0.8392857142857143,0.10714285714285714,DES
+IYa9Zv1CMkb8EpHCpfqiF1HQ6gXpBxXyywmama+dDM=,44,4.879664004902594,0.38636363636363635,1.0,0.023255813953488372,0.8181818181818182,0.11363636363636363,ChaCha20
SzXfDHJoH0FDce1kl34/WXgrig1y1B4smuXWal8XNlRXP2bOHCKkTQ==,56,5.131028083112478,0.3392857142857143,1.0,0.01818181818181818,0.7857142857142857,0.16071428571428573,3DES
afBO62/wlnfn+UFoRqwbp9bUA1d2YeyN+5wRxnZo8wofhs/5CIadWBarOnp8ddBpe9+Nm54LZEwWUKlW9oe76DrS+bEyU47A0ZJ6UKWcRvj1bMyWsztUiYuoBEXoaEOChkQmlxqcuH4oaHImkZlRh2tf0wg+0z5pf2NZIkrfv8yAzXTaeQUS9YvgAzMyoYgCgCQMexDB+QtGxX5ivAroMbLlVEs6TbmfU/U7nP66HglLjb30bMxoUkjm+R8J45IZ4Z4mMq2XZF/8TZ622uqzvcJuPvA4frkzs0PBNFKEK1ii2czjCJc7LVQnow1EmeQqPwqC8gn2gjbUGxIyEPt6nA==,344,5.904483783154477,0.36046511627906974,1.0,0.014577259475218658,0.8052325581395349,0.1569767441860465,RSA
JUpiCCOZTv8N5CzDsL8gqhl04uDS/jtWCQBvOrcMCHk=,44,5.013757971491005,0.3181818181818182,1.0,0.023255813953488372,0.8409090909090909,0.11363636363636363,RC4
9I506DRawLR+QsCtc2LOzg11Icj9D6yXmT5hR18hFVE=,44,4.879664004902593,0.45454545454545453,1.0,0.023255813953488372,0.6818181818181818,0.2727272727272727,RC4
sHi3hMWPcbrat2HYpKJ6F262r4pvdtcZbEjHPlGDiQQmzXEUQ4V1VlWd2EgsSxC7zQ4ucx29/r0oztxCc2ofY9AE/wH4iDdPXDtFjNI6oXM8UBJw1kXBRsX47iJ4zRphz9Xz1Y+THPKkPEZfAK5umqS+9VWjtxbSYfXCvJfRyFhpCUI6KsnmXQ+IVCAFwK/RtPyYBn6EoZupvbgSNSkujpKDF5VW5Tig5BsYltHA+TG2KJobjoNMpzVKyRKSr+Y/5aOufL5k+lw5o17CwvpYVsr08TH6QCdv/Kk5C31SRh7qVEMDhjv+tE62Jn4WzNRFIw/BvHnu6afaaAnhxuAc7w==,344,5.879088387533884,0.3313953488372093,1.0,0.008746355685131196,0.8081395348837209,0.14825581395348839,RSA
e0kSWCsDfs/GEaxkLZ1zGpxfp84ri8yiqWa9H5O/xzch01kVmo4Uig==,56,5.088343091584563,0.3392857142857143,1.0,0.01818181818181818,0.75,0.17857142857142858,Blowfish
hmtz1u+Mu1z76yxPOtUioIhPuEPTwdgHNFfi4sl1IorSRye4fFUETF8imQKSR9hr,64,5.116729296672175,0.28125,1.0,0.0,0.84375,0.140625,AES
44TnhzJUfA74YH1uha619j6jDW4QUWCL9e/bgutDn0E=,44,4.823067982273659,0.4772727272727273,1.0,0.023255813953488372,0.6818181818181818,0.2727272727272727,RC4
7r1zxPoQtdT/UjuZD8Eo/3x8xC4oS3eZqU/WdXk4gQ1kOEnZzwRb4Q==,56,4.9764741182543775,0.32142857142857145,1.0,0.01818181818181818,0.7321428571428571,0.17857142857142858,3DES
OjwXKgQpa5ingg7yox8udgrFEnBVmYHi4+DBNAV+4rQ=,44,4.913977073182751,0.29545454545454547,1.0,0.023255813953488372,0.8181818181818182,0.11363636363636363,RC4
NhXxSUgVlev06XzaClcJ4bR6FftMc5/ogeYMieVJKj4W0s7/HxkmM9TVKK8bhj/P7Q4/+iDkSpz7kpiez4hXK8YDisHwdQjdAqSCkbj7sLMqMd4eoFp8FQNoE1X0lw/eIHl9IWHdfeFpHRokg2UsAPdJTDRTLzmebTEFATdiVCD1tURMXbOm3H3RckWl9b1CKsOuk/tpALDVDfKjdI5SjhNfZ9NgwUeVnvKCpESA1t8/Q94y9nsbAqMZlyygZsOiw5vaSKAZf2xlAAWA9szxSUp230duIP0r9fPv5cLrsQJ7qn8wOPBw53h2GlEbW499wzztuYe0fYdsTaSuD6cqKA==,344,5.896552731751545,0.37209302325581395,1.0,0.01749271137026239,0.8168604651162791,0.15406976744186046,RSA
hhbEaaPVQ/UX+ppsMFHyGeulisZrqymRqtKn4f8n9twYdyPu50zrSw==,56,5.2938747880904025,0.23214285714285715,1.0,0.07272727272727272,0.8392857142857143,0.08928571428571429,DES
sZUL++qoADChN2YUWM2m0TMmmMkRgkEsBtfzxO1UUHo=,44,4.834209459448048,0.22727272727272727,1.0,0.06976744186046512,0.8409090909090909,0.09090909090909091,RC4
4524adaddcc353db0f9b5681117bafc37b495ddf68aa70b915ac3615c3cfe816,64,3.8470670940755913,1.0,1.0,0.09523809523809523,0.4375,0.5625,SHA-256
g1qJVfxyj8RYuBSPZkMORhrO2F2lgeZYKcL8Dxvr1t8=,44,4.942275084497216,0.29545454545454547,1.0,0.0,0.8181818181818182,0.1590909090909091,ChaCha20
cPvqEPrg8XNQEakP4yoly0II02iBnBM9bzfsUTQKEejFhWZEVv9NMQ==,56,5.17325179698034,0.3392857142857143,1.0,0.03636363636363636,0.8392857142857143,0.125,3DES
o2v4HNdh9L+yVz5lHKoEpmQW+nChRPjfx46wVFPBdDDh8EkU75Jvjg==,56,5.258160502376117,0.3392857142857143,1.0,0.03636363636363636,0.7678571428571429,0.16071428571428573,Blowfish
47ddd2ad1b7ee885f56177d5076ff5b1704d7cb2bd5852454f38990f31a7668e,64,3.831454494309836,1.0,1.0,0.12698412698412698,0.34375,0.65625,SHA-256
83e2545c4bf9529b478faea8b3b224e178b684dfbbc6b0f0be36029374b0eb63,64,3.7770820747878933,1.0,1.0,0.031746031746031744,0.390625,0.609375,SHA-256
o3QnunfhvnKNUFWTjQic8fbOu6gGCMytAbS0SMc8jUo5aFXufQxYoui4GjxH8kqvZSQ7rtlrScUO8onjgRkQvMSKrbAfSp8anvxKI/CD8aqAylYbM4D5wX2hXVwpPYnu49VlBqVc9xiIY5jdiMh/Xi/xvo8OPfGr5UZnIWZPZAPGfYo5JZjqGW0P+U4o9uiljzzavBPT5Es+cwJZ7TE/OK2uyqkFg5E1Nq5A7Z0Oq7K/ZpY2eskCnNhJrkb3xfW/7TI30FGltRYhm/3kLakHPu8wDJ5r1M6dbNF9a1MEH88+1SdSJ5V8ZCITX/jF9Xu4RQ/dGNUsB+bjx1qoPGUVTQ==,344,5.881920361867586,0.3168604651162791,1.0,0.008746355685131196,0.7994186046511628,0.1569767441860465,RSA
ZDuu5d5R+sN0fTOWYzNSZBzmauRi3/NPg2rymRAG8Xfm8IREcS9HLw==,56,5.159771663013136,0.30357142857142855,1.0,0.03636363636363636,0.7857142857142857,0.14285714285714285,DES
MKNExr1nycMZTc6E8OPznKfAstI3r/K0YH2PIZ0k6l4=,44,4.896820539042671,0.3409090909090909,1.0,0.0,0.75,0.20454545454545456,ChaCha20
taNoVTu1saqVQzgXQKdMrGxIU4VkC+I5JTFg0yc5ovuqqFsZbPk1nJkoi50N5tdOt8I8jskD2KfWdPFXNyLdm7AZy9MZCu7VnwlK0ITwLrCsmWOtsnqGjmS4TzN1G9aaJadwa4AKUxmRDQqRb0COYm3SyNljrAmMBR2EXZDQCz1/qgklS3qC1U5yMP61xgBFbOJef2VV9DkfrYTBsba279m9Mk6FaTUjxCla1VxuHd2daJZQ2oRHE59WH8WIIbulL0Wiic8EelZW/L98XyY7OFb/TH8dGnsO5fYtc9LKk5YHloO2u88owyHDVRuLD+1fbZR1eIe7qosdZLOn7C0HTw==,344,5.8590951448611985,0.36627906976744184,1.0,0.02040816326530612,0.8081395348837209,0.17151162790697674,RSA
zNIfXrlBSwKqckyTHkmER9+n/aJFwLYae056sr2u1BfiZHt4i1WCzA==,56,5.414497779200466,0.35714285714285715,1.0,0.01818181818181818,0.7857142857142857,0.14285714285714285,3DES
1V4D5bKkSQNRgN/L5FmvAELue6OKnLhreN34YO+27Bzz79JGMsuNut1e6CYz752+W3Lkib0MOYuYR37MlQStohXv4zPM2zgMhe2i+hobSja/gQoklzsz6HXJXiXXUAcqgvG7yLFySedY1IYXYvQGwSHOWoJ70X5barTWO++ABhAEuF4N9yAv76aTYyAIDirNxFgacrgodDKb4+f/b2wVYqwmZV3Kb6bgQ5hK+0f4WSf/mccZfRVDJ0j9ZlMOJnyEU3OnzjzUIURQ2BED44smf16OVoHqbbaPaCUFepOGSPXCoNL/mQM52eBuN9uQKR/Nksm4UbvetVjSxP5CFHic6g==,344,5.883587109750424,0.3488372093023256,1.0,0.02040816326530612,0.7994186046511628,0.1569767441860465,RSA
1kE+PjqcV/UdMx+/wEuLM8zksZNeN5VYjm+w+ar0o7h1qPVbV884LQ==,56,5.008160502376116,0.2857142857142857,1.0,0.03636363636363636,0.6964285714285714,0.16071428571428573,3DES
JTozDWxgxixKmMDTeIGFL9S6MwDXVOHQdLfgPsMmRHJ+V4LjqtMIaA==,56,5.12405737729885,0.21428571428571427,1.0,0.01818181818181818,0.8928571428571429,0.05357142857142857,DES
